||Sütunlar|
Satırlar||İbbs-Düzey1, İbbs-Düzey2,  İl Ve İlçe Nüfusları|
||Ölçüm bazında|
|||
|||
|Mardin-47|779738.0|
|Mersin-33|1705774.0|
|Muğla-48|866665.0|
|Muş-49|412553.0|
|Nevşehir-50|285460.0|
|Niğde-51|343658.0|
|Ordu-52|731452.0|
|Osmaniye-80|498981.0|
|Rize-53|328205.0|
|Sakarya-54|917373.0|
|Samsun-55|1261810.0|
|Şanlıurfa-63|1801980.0|
|Siirt-56|314153.0|
|Sinop-57|204568.0|
|Şırnak-73|475255.0|
|Sivas-58|623824.0|
|Tekirdağ-59|874475.0|
|Tokat-60|598708.0|
|Trabzon-61|758237.0|
|Tunceli-62|85428.0|
|Uşak-64|346508.0|
|Van-65|1070113.0|
|Yalova-77|220122.0|
|Yozgat-66|444211.0|
|Zonguldak-67|601567.0|
2014|Adana-1|2165595.0|
|Adıyaman-2|597835.0|
|Afyonkarahisar-3|706371.0|
|Ağrı-4|549435.0|
|Aksaray-68|384252.0|
|Amasya-5|321913.0|
|Ankara-6|5150072.0|
|Antalya-7|2222562.0|
|Ardahan-75|100809.0|
|Artvin-8|169674.0|
|Aydın-9|1041979.0|
|Balıkesir-10|1189057.0|
|Bartın-74|189405.0|
|Batman-72|557593.0|
|Bayburt-69|80607.0|
|Bilecik-11|209925.0|
|Bingöl-12|266019.0|
|Bitlis-13|338023.0|
|Bolu-14|284789.0|
|Burdur-15|256898.0|
|Bursa-16|2787539.0|
|Çanakkale-17|511790.0|
|Çankırı-18|183550.0|
|Çorum-19|527220.0|
|Denizli-20|978700.0|
|Diyarbakır-21|1635048.0|
|Düzce-81|355549.0|
|Edirne-22|400280.0|
|Elazığ-23|568753.0|
|Erzincan-24|223633.0|
|Erzurum-25|763320.0|
|Eskişehir-26|812320.0|
|Gaziantep-27|1889466.0|
|Giresun-28|429984.0|
|Gümüşhane-29|146353.0|
|Hakkari-30|276287.0|
|Hatay-31|1519836.0|
|Iğdır-76|192056.0|
|Isparta-32|418780.0|
|İstanbul-34|1.4377018E7|
|İzmir-35|4113072.0|
|Kahramanmaraş-46|1089038.0|
|Karabük-78|231333.0|
|Karaman-70|240362.0|
|Kars-36|296466.0|
|Kastamonu-37|368907.0|
|Kayseri-38|1322376.0|
|Kilis-79|128781.0|
|Kırıkkale-71|271092.0|
|Kırklareli-39|343723.0|
